0201000912Srikakulam                  
1109195912    59050    30180    32860    17510
1109196912    45056    21270    26956    13420
1109197912    91693    39330    63171    29110
1109198912    11810     4410     9240     3800
1109199912     1080      640      720      400
1109200912   175548   140296    88292    70564
1109250912   106159    94285    53174    47170
1109300912   792964   555633   313185   206677
1109301912   166390    85252    81334    39212
1109302912    95308    50789    46546    22947
1109303912   200686   104002    89884    44027
1109304912   586606   447859   220130   160789
1109305912    92616    55982    43630    25175
1109306912    53340    34893    24242    15149
1109307912     5402     3702     2971     1801
1109308912       80       40       60       40
1109309912      150       10      120       10
1109310912       30       20       10       10
1109311912       10        0       10        0
1109315912    25534    20760     8290     6370
1109316912    28674    23470     9420     7350
1109332912   399273   267508   199574   132921
1109340912  1515458  1088461   803899   567607
1109341912   316951   235755   157712   117180
1109342912   292568   206810   136588    93030
1109343912   193628   130417   113985    74271
1109344912    87428    56770    67018    43350
1109345912    25870    15560    21350    12820
1109346912     7860     4610     5860     3520
1109347912     3820     2120     2440     1340
1109348912     2510     1380     1580      960
1109349912     2670     1330     1710      880
1109350912     1640      850     1040      570
1109351912     1510      730      900      480
1109352912      740      410      480      300
1109353912      870      470      520      280
1109354912      360      160      140      100
1109355912      820      500      530      320
1109359912    14640    11170     7890     5840
1109360912   138705    97260    15580    11560
1109361912      290      200      140       80
1109362912      210      140      110       90
1109363912      540      430      130       90
1109364912     1110      750      100       40
1109365912     2490     1720      290      180
1109366912     4640     3210      280      250
1109367912     7005     4800      430      350
1109368912     9870     6690      690     1000
1109369912    14920    10100     1200      860
1109370912    14680     9910     1480      980
1109371912    23560    16440     2110     1610
1109372912    18750    13620     1770     1400
1109373912    17860    13020     2670     2030
1109374912    10350    12150     1490     1160
1109375912    12130     8440     2620     1920
1109379912      300      250       70       50
1109380912     6300     4250     1530     1030
1109381912      220      170       80       80
1109382912      180      130       60       60
1109383912      430      290      160      100
1109384912      580      380       90       70
1109385912      890      590      140       40
1109386912     1000      630      140       80
1109387912      720      510      130      100
1109388912      540      350      110      450
1109389912      450      320      130       80
1109390912      410      300      140      130
1109391912      330      230      120       80
1109392912      160      110       30       30
1109393912      170      100       80       30
1109394912       20       10       20       10
1109395912      140       90       80       60
1109399912       60       40       20       20
1109415912    20657    12430    11357     7769
1109600912   850903   803565
1109601912   457631   327025
1109602912   463861   330537
1109607912    40540    23760
1109608912   437095   313220
1109609912     2090     1715
1109610912     5990     4105
1109611912     4355     3460
1109612912     2540     1835
1109613912    27875    15160
1109614912     6540     3015
1109615912    16615     9645
1109616912     4080     2330
1109617912     1245      805
1109618912    14985    12405
1109619912   155170   134670
1109620912   719120   526125
1109621912   171770   161465
1109622912   485355   339290
1109623912     2415     1015
1109624912     4840     2505
1109625912      495      230
1109626912      355      190
1109627912    38315    10470
1109628912    15575    10960
1109630912   301195   277010
1109631912     4630     3100
1109632912      235      150
1109633912     1970     1230
1109634912   388985   237110
1109635912    14670     2985
1109636912     7435     4540
1109640912    27420    22370
1109641912   391855   330870
1109642912    49270    33975
1109643912     4075     2650
1109644912     8855     4890
1109645912     1365      520
1109646912   223030   123600
1109647912     5200     1470
1109648912      130      115
1109649912     7920     5665
1109650912   452900   325035
1109651912   389140   298340
1109652912    51465    16565
1109653912    12295    10130
1109654912    45920    30780
1109655912   185005   126880
1109656912   148075   111325
1109657912    73900    56050
1109660912        5        5
1109661912    87685    65930
1109662912   134795   100110
1109663912    96805    68780
1109664912    64315    44035
1109665912    31895    21220
1109666912    33365    21980
1109667912     4035     2975
1109670912   452985   325065
1109671912   198170   102570
1109672912   154265    65400
1109681912   338465   264165
1109682912    64785    16625
1109683912    25835    21670
1109684912     7055     6740
1109685912    10705    10460
1109686912     6140     5405
1109687912   279005   194160
1109688912   173980   130905
1109689912    33925     3960
1109690912      225      150
1109691912     2710     1065
1109692912       35       20
1109693912      105       60
1109694912    43140     8925
1109695912   373105   305035
1109696912     6515     4610
1109697912    25465     4255
1109698912     1685      945
1109699912        0        0
1110000912Dharwad                     
1110100912  3503150  2279259  1802418  1171200
1110111912  1349942   975260   951924   648478
1110112912   932647   831134   593219   526038
1110113912   405028   366377   324901   293027
1110114912   527619   464757   268318   233011
1110115912    31321    18686    21655    14003
1110116912   385974   125440   337050   108437
1110117912    18445    13186    17016    12131
1110118912     2643     2070     2192     1740
1110119912    88949    23627    76062    19788
1110120912    26607     7469    25381     7260
1110121912   112525    32704   102851    28948
1110122912    38870     8654    37771     8555
1110123912    97935    37730    75777    30015
1110124912   126121   113982    10819     8640
1110125912  2027087  1190017   839675   514082
1110126912  1476063  1089242   962743   657118
1110139912  2153208  1303999   850494   522722
1110140912  1699031   978002  1064196   641026
1110141912   189850   120320   100730    64210
1110142912   331690   206320   184390   116790
1110143912   230225   129058   139027    81178
1110144912   197745   105787   124125    70557
1110145912   157380    85503    96723    56637
1110146912   124051    66720    80288    46240
1110147912   372202   207184   266353   159364
1110148912    84148    49310    66190    41770
1110149912    11740     7800     6370     4280
1110151912  1073806   491857   691964   344544
1110152912   629469   224953   422917   171270
1110153912   404708   149943   284514   116870
1110154912   100630    26780    77270    23200
1110155912    88260    20240    69140    17930
1110156912    77360    18490    59620    16320
1110160912   414690   278690   212760   142890
1110161912   454329   305029   231425   154914
1110162912   443613   291690   226153   147800
1110163912   342455   214128   187856   118388
1110164912   323285   200197   170515   105307
1110165912   288021   183843   139383    89117
1110166912   232914   147820   118393    74910
1110167912   216653   137587   112618    71601
1110168912   175064   112465    94853    60153
1110169912   146840    95570    77276    50120
1110170912   132257    87350    67915    45160
1110171912    85150    55790    44910    29620
1110172912    96014    66030    46586    32030
1110173912    50620    34070    24260    16350
1110174912    46185    32350    21425    15220
1110175912    18580    12630     9040     6240
1110176912    15771    10749     7155     4894
1110177912     4379     2750     1870     1363
1110178912     2693     1584     1089      516
1110179912     1387      857      416      217
1110180912    12250     8080     6520     4390
1110181912     4710      870     2270      440
1110182912   197730    96390   112150    57690
1110183912   192807    96980   117329    62600
1110184912   158355    72617    99885    49927
1110185912   122057    55400    75593    38327
1110186912    93701    41050    61308    29840
1110187912   253326   107060   183099    86880
1110188912    49340    20730    39180    18330
1110189912     1780      760     1150      510
1110190912   261489   172969   132889    87599
1110192912     1640      840      770      420
1110193912    84738    37120    51710    24740
1110194912    94122    37310    62632    28390
1110195912    63783    23833    43620    18990
1110196912    46558    16880    33278    13850
1110197912   101247    30690    81234    27440
1110198912    11880     2890    10710     2760
1110199912      740      380      560      280
1110200912   410499   290616   210272   149125
1110250912   105099    84138    54397    43594
1110300912  1264176   827940   481171   288314
1110301912   339397   145039   141520    52851
1110302912    40165     4683    18938     2682
1110303912   296668   115097   123267    44981
1110304912   966238   712303   357205   243084
1110305912   210334   119071    85564    42474
1110306912    13226     1847     6622     1042
1110307912     1030      500      550      240
1110308912      100       10       30        0
1110309912       90       10       90       10
1110310912       40       20       20        0
1110311912       10        0       10        0
1110315912    80560    68440    44340    36250
1110316912    95290    82420    47660    39320
1110332912   576020   261325   295689   134519
1110340912  1875995  1205734  1074183   690219
1110341912   437913   287350   224483   146590
1110342912   296163   181218   183835   115528
1110343912   170395    97067   138245    83007
1110344912    61600    33720    54120    30740
1110345912    15600     7860    13090     6830
1110346912     4840     2350     3440     1740
1110347912     2830     1400     2030     1070
1110348912     1630      790     1250      670
1110349912     1530      840     1130      680
1110350912      920      580      650      420
1110351912      840      490      640      390
1110352912      430      240      340      200
1110353912      375      170      235      130
1110354912      180      110      140      100
1110355912      480      280      350      190
1110359912    11250     7550     6020     4130
1110360912   186286   124750    28209    20210
1110361912      220      120       90       50
1110362912      440      240       60       20
1110363912     1460      920      180       90
1110364912     3030     1990      470      310
1110365912     4945     3250      615      350
1110366912     7460     4780      820      530
1110367912    11237     7040     1470      960
1110368912    15000     9640     1940     2260
1110369912    22750    15160     2960     2210
1110370912    17610    11520     2670     1970
1110371912    34284    23780     5034     3750
1110372912    20040    13600     3150     2220
1110373912    23390    16200     3780     2850
1110374912     9890    14930     2110     1580
1110375912    14440     9560     2840     1880
1110379912       90       50       20       10
1110380912     4990     3430     1210      840
1110381912       70       50       40       40
1110382912      160      110       70       40
1110383912      730      490       70       30
1110384912      760      490      170      100
1110385912      880      600      150      110
1110386912      630      390      120       40
1110387912      530      400      100       90
1110388912      340      230       90      410
1110389912      270      180       90       50
1110390912      130      110       70       70
1110391912      140      110       40       40
1110392912      120      110       60       60
1110393912       70       50       20       20
1110394912       40       40       20       20
1110395912      110       70      100       70
1110399912       10        0        0        0
1110415912    20850     9264    13907     7144
1110600912  1377861  1304015
1110601912   556391   355550
1110602912   594875   384725
1110607912    53845    29580
1110608912   498330   310420
1110609912     9075     6920
1110610912    16985    10760
1110611912    36400    33585
1110612912     1345      910
1110613912    24095     9055
1110614912     6275     2185
1110615912    15150     5620
1110616912     6435     3365
1110617912     1745     1130
1110618912    14260    11545
1110619912    58725    46380
1110620912   742665   471455
1110621912   274885   220320
1110622912   314890   197555
1110623912    29105    11220
1110624912    15445     5725
1110625912    11125     5455
1110626912    10195     6145
1110627912    50120     6430
1110628912    36900    18605
1110630912   493350   397665
1110631912    10170     4690
1110632912     1675      790
1110633912   141720    42365
1110634912    43840    12535
1110635912    35485     6350
1110636912    16425     7060
1110640912    56905    36255
1110641912   192415   140060
1110642912   116030    88375
1110643912    10075     4360
1110644912   126935    31895
1110645912     3465     1205
1110646912   210120   161110
1110647912    17745     3410
1110648912      160      130
1110649912     8815     4655
1110650912   586125   384050
1110651912   473820   352400
1110652912    98460    23160
1110653912    13845     8490
1110654912    62100    39610
1110655912   245200   158215
1110656912   190605   127080
1110657912    88220    59145
1110660912       10        5
1110661912   206380   152180
1110662912   229360   147565
1110663912    76725    43375
1110664912    31850    15750
1110665912    11125     4470
1110666912    11635     4410
1110667912    19040    16295
1110670912   586165   384065
1110671912   321270   179175
1110672912   126810    31805
1110681912    59880    42940
1110682912   339935   174045
1110683912   137825   125575
1110684912     6250     6210
1110685912    30995    27685
1110686912    11280     7610
1110687912    96910    17650
1110688912   489255   366415
1110689912    85135    15240
1110690912     1795      640
1110691912     3125      850
1110692912       65       20
1110693912      425       90
1110694912    48980     2890
1110695912   495655   372995
1110696912     7015     1950
1110697912    24560     1845
1110698912     4525     2770
1110699912       20       15
1111000912Gulbarga                    
1111100912  2582169  1972366  1316088   999383
1111111912  1039922   876032   670426   534517
1111112912   777547   748146   449260   430186
1111113912   316492   306092   250962   242053
1111114912   461055   442054   198298   188133
1111115912    16906    13542    11728     9624
1111116912   245469   114344   209438    94707
1111117912    24175    19270    21400    16722
1111118912    14406    11524    10161     8056
1111119912    33327    10344    28627     8853
1111120912    17696     7860    15610     7122
1111121912    58558    24922    52708    21203
1111122912    19152     5816    18714     5750
1111123912    78155    34608    62218    27001
1111124912    72269    69510     3677     3286
1111125912  1469978  1026824   641985   461580
1111126912  1112191   945542   674103   537803
1111139912  1542247  1096334   645662   464866
1111140912   791628   473306   544949   349644
1111141912   104050    67190    60290    41350
1111142912   168047   107653   104937    71663
1111143912   112637    64668    75724    47640
1111144912    88661    50570    62370    38430
1111145912    69715    40264    47420    30310
1111146912    54824    31234    39684    24574
1111147912   151668    86927   122028    75407
1111148912    26836    16170    23566    14870
1111149912    15190     8630     8930     5400
1111151912   580290   322623   413435   250511
1111152912   380551   189346   279968   153864
1111153912   212708    92890   165087    80500
1111154912    46160    14300    37870    12930
1111155912    40670    11720    34390    10960
1111156912    36090    10430    30100     9710
1111160912   361090   282570   184580   144560
1111161912   380848   294314   191029   147625
1111162912   304453   229310   159392   120619
1111163912   221675   159723   122472    89060
1111164912   206416   151250   105583    76113
1111165912   196000   147254    93835    70660
1111166912   161444   121634    79844    59504
1111167912   153760   115410    75940    55990
1111168912   134942   104890    70444    53310
1111169912   110740    86909    58280    44680
1111170912   104645    83972    53773    42392
1111171912    59170    47850    30100    24180
1111172912    75206    60600    36796    29390
1111173912    35930    29160    17060    13600
1111174912    30390    24650    14250    11470
1111175912    11390     9420     5140     4180
1111176912    11693     9404     5416     4248
1111177912     2541     1882     1175      883
1111178912     2154     1651     1033      764
1111179912     1222      883      566      455
1111180912    16460     9630     9380     5700
1111181912     5540     2140     2850     1260
1111182912   124784    73570    79144    50880
1111183912   103297    56948    69604    42410
1111184912    80781    44630    57150    34260
1111185912    62525    34734    42780    26520
1111186912    49433    26994    36113    21544
1111187912   130724    70587   105628    61737
1111188912    21206    12010    18846    11190
1111189912     2000     1010     1320      710
1111190912   213590   163730   105950    81790
1111192912     1370      480      700      320
1111193912    44810    19420    30070    15140
1111194912    49071    23560    37360    20110
1111195912    32700    15580    24510    13430
1111196912    25100    11250    20180    10110
1111197912    54471    21050    47601    19960
1111198912     4466     1200     4146     1160
1111199912      720      350      520      270
1111200912   610641   502448   312677   256146
1111250912   106935    94924    54774    48545
1111300912   627378   458138   150738    76140
1111301912   176353   109484    49923    21087
1111302912    66291    40879    15706     6281
1111303912    97487    41083    33766    10085
1111304912   528628   416203   116351    65664
1111305912   126107    92980    31128    16312
1111306912    43185    33282     7926     4369
1111307912     1012      702      501      321
1111308912       30       10       30       10
1111309912       90       70       50       50
1111310912       50       40        0        0
1111311912       80       30       40       10
1111315912    68900    65280    39970    37170
1111316912    77186    73256    41166    38256
1111332912   444644   235426   225925   118398
1111340912  1345051  1002257   758845   566007
1111341912   295709   221940   157158   118899
1111342912   173629   119930   115884    83480
1111343912    81954    52363    69683    46293
1111344912    23980    14420    21500    13290
1111345912     5501     3330     4591     2880
1111346912     1860     1170     1450      890
1111347912     1490     1030     1200      860
1111348912      940      630      740      510
1111349912      960      590      740      440
1111350912      420      270      350      240
1111351912      680      440      560      380
1111352912      190      150      170      130
1111353912      290      190      230      150
1111354912       70       50       50       30
1111355912      540      300      340      170
1111359912    14900     8570     8590     5180
1111360912   131419   108932    20802    17272
1111361912      300      230      140      100
1111362912      530      410      180      140
1111363912     1200      950      270      190
1111364912     2270     1830      490      390
1111365912     4000     3130      570      490
1111366912     5330     4350      890      700
1111367912     8406     6980     1300     1090
1111368912    10221     8300     1790     3000
1111369912    17922    15082     2672     2312
1111370912    11490     9460     1800     1560
1111371912    26580    22360     3820     3280
1111372912    13630    11450     1920     1590
1111373912    14350    11930     2160     1770
1111374912     5560    10890      900      730
1111375912     9490     7650     1830     1410
1111379912      140      110       70       50
1111380912     5540     4940     1330     1170
1111381912      130       90       30       10
1111382912      430      380       50       50
1111383912      760      700      180      170
1111384912      880      720      110       80
1111385912      940      890      210      200
1111386912      740      710      120      100
1111387912      570      510      140      130
1111388912      380      350      180      730
1111389912      250      230       90       70
1111390912       80       60       30       30
1111391912      160      120       50       50
1111392912       50       40       20       20
1111393912       70       60       30       20
1111394912       10        0        0        0
1111395912       50       50       50       50
1111399912       40       30       40       30
1111415912    15800     7201    10823     5552
1111600912  1621543  1602660
1111601912   438250   336587
1111602912   440719   338198
1111607912    39170    27520
1111608912   415785   320465
1111609912     4135     3365
1111610912    11920    10010
1111611912     7135     6375
1111612912     1570     1295
1111613912    15070     7950
1111614912     2630     1395
1111615912     7625     3585
1111616912     3815     2440
1111617912      715      545
1111618912    12430    11150
1111619912    34445    29260
1111620912   556445   425355
1111621912   211670   197035
1111622912    22605    18400
1111623912    37165    26285
1111624912    10535     6350
1111625912    21095    13840
1111626912   184830   141450
1111627912    51245    10255
1111628912    17300    11740
1111630912   290445   275180
1111631912     3875     2810
1111632912      725      360
1111633912   159180    94700
1111634912     6945     1880
1111635912    75530    39490
1111636912    19745    10935
1111640912    23625    21435
1111641912    17215    15770
1111642912     1970     1050
1111643912     3750     2535
1111644912    29675     1230
1111645912     3500     1895
1111646912   463710   374270
1111647912     3805     1105
1111648912       90       70
1111649912     9105     5995
1111650912   442755   343325
1111651912   372505   317700
1111652912    59575    18625
1111653912    10675     7000
1111654912    47030    36070
1111655912   173835   135140
1111656912   154945   121805
1111657912    66945    50310
1111660912        0        0
1111661912   184325   154935
1111662912   157105   121860
1111663912    50340    35400
1111664912    26615    16905
1111665912     9970     5860
1111666912    12080     6305
1111667912     2320     2060
1111670912   442770   343325
1111671912   158990    88745
1111672912    53840     7435
1111681912   132810   121390
1111682912   165255    94735
1111683912   113630    99845
1111684912    17370    17355
1111685912       40       30
1111686912    13665     9970
1111687912    60620    19165
1111688912   382150   324160
1111689912    48510    13610
1111690912    10975    10105
1111691912     4265     1080
1111692912      225        5
1111693912     1220      485
1111694912    12910      575
1111695912   394810   326715
1111696912     3500      360
1111697912    10940     1165
1111698912     3920     2830
1111699912        5        5
1112000912Hassan                      
1112100912  1569684  1296962   785144   644650
1112111912   589529   508173   434318   365524
1112112912   421391   409072   302560   293006
1112113912   336246   328947   258572   252212
1112114912    85145    80125    43988    40794
1112115912     5380     3801     3277     2639
1112116912   162758    95300   128481    69879
1112117912    43749    41914    25886    24392
1112118912     2909     2610     2316     2102
1112119912    17471     8529    15263     7155
1112120912     9328     4857     8200     4211
1112121912    33912    12362    30762    10919
1112122912    12198     4650    11942     4589
1112123912    43191    20378    34112    16511
1112124912   105108   102671     6375     5643
1112125912   875047   686118   344451   273483
1112126912   694637   610844   440693   371167
1112139912   980155   788789   350826   279126
1112140912   756948   575243   457334   356060
1112141912    86177    68737    44387    35597
1112142912   152108   121558    82403    66803
1112143912   114761    87610    62880    48740
1112144912    87175    64519    51809    39379
1112145912    71100    52300    42450    32620
1112146912    54204    39258    33556    25360
1112147912   150573   109911   108989    82701
1112148912    30810    23320    25550    20520
1112149912    10040     8030     5310     4340
1112151912   541170   389316   338337   252413
1112152912   314953   204787   204580   140339
1112153912   151480    86170   103409    62580
1112154912    34827    14960    26177    12540
1112155912    30337    11920    23087    10140
1112156912    27357    10910    20497     9290
1112160912   165150   138750    83380    70370
1112161912   186044   153360    92937    75974
1112162912   192964   159429    95042    78212
1112163912   166209   134760    80378    64350
1112164912   143900   116069    70939    56639
1112165912   131982   107412    62680    50800
1112166912   107376    87758    52386    42500
1112167912   107197    87682    55689    45092
1112168912    81185    67059    44780    36390
1112169912    67378    56224    35294    29334
1112170912    59681    50900    30851    25970
1112171912    34967    29389    18257    14919
1112172912    45671    39590    23091    20170
1112173912    21580    18440    10450     8900
1112174912    23280    20330    11370     9810
1112175912    10030     8830     5020     4500
1112176912     9323     8218     4535     4006
1112177912     2515     2008     1331     1076
1112178912     1829     1607      867      766
1112179912      853      747      397      382
1112180912    10570     8400     5470     4490
1112181912     3410     2050     1720     1020
1112182912   108188    81698    59503    46223
1112183912   102901    77050    57170    43710
1112184912    77540    55839    46579    34679
1112185912    60950    43290    37040    27800
1112186912    45524    31418    28826    21030
1112187912   120007    82191    88759    63921
1112188912    21570    15070    18200    13660
1112189912     1080      710      540      370
1112190912   112897    92847    55197    45187
1112192912      840      560      420      300
1112193912    32760    20880    18050    11920
1112194912    34643    21230    22112    14680
1112195912    24460    14440    16700    11050
1112196912    16880     8680    11670     6750
1112197912    37557    18260    30617    15970
1112198912     4080     1990     3710     1840
1112199912      260      130      130       70
1112200912   273379   241053   137293   120648
1112250912    16581    14868     8328     7438
1112300912   507001   384009   145610    89117
1112301912   159756   102361    53431    27437
1112302912    14648     7389     7843     3824
1112303912    87621    37798    35532    13203
1112304912   418889   345860   109788    75714
1112305912   102851    79302    29693    18980
1112306912     5701     3396     3098     1826
1112307912      440      320      260      180
1112308912       40       30       30       20
1112309912        0        0        0        0
1112310912       10        0        0        0
1112311912        0        0        0        0
1112315912    22107    20267    13150    11860
1112316912    31455    29480    15153    13773
1112332912    84752    35384    43205    18138
1112340912   820738   669908   444592   360595
1112341912   191344   158019    94272    77582
1112342912   153579   124570    79288    63500
1112343912    78181    60599    58145    45549
1112344912    26440    19660    23210    17480
1112345912     5390     3520     4460     3050
1112346912     1760     1360     1390     1110
1112347912     1030      700      800      530
1112348912      520      410      420      340
1112349912      440      320      330      270
1112350912      260      160      170      100
1112351912      370      290      300      240
1112352912      110       80       90       60
1112353912      130      100      100       80
1112354912       50       20       30       20
1112355912      120       60       90       60
1112359912     9820     7930     5180     4280
1112360912    71669    61279    11210     9490
1112361912       80       70       50       40
1112362912      130       80       40       30
1112363912      330      280       50       50
1112364912      890      680      190       90
1112365912     1620     1390      180      170
1112366912     2880     2360      300      240
1112367912     4279     3549      460      370
1112368912     4850     3970      580      950
1112369912     8830     7620     1200     1040
1112370912     5460     4660      790      680
1112371912    13530    11940     1790     1560
1112372912     7100     5980     1240     1060
1112373912     9760     8490     1530     1260
1112374912     4460     8020      900      790
1112375912     7420     6350     1890     1600
1112379912       50       40       20       20
1112380912     2011     1811      330      320
1112381912        0        0        0        0
1112382912       70       70        0        0
1112383912      200      190       10       10
1112384912      421      341       30       30
1112385912      380      360       20       20
1112386912      270      230       50       50
1112387912      160      140        0        0
1112388912      150      130       40      110
1112389912       70       60       20       10
1112390912       50       50       30       30
1112391912      110      110       50       50
1112392912       20       20       10       10
1112393912       50       50       40       40
1112394912       20       20       10       10
1112395912       30       30       20       20
1112399912       10       10        0        0
1112415912    10948     5866     7523     4425
1112600912   689522   681655
1112601912   291478   239424
1112602912   295423   242670
1112607912    37575    30270
1112608912   247765   200145
1112609912     2105     1630
1112610912     6815     5345
1112611912    32485    31655
1112612912      415      225
1112613912    10340     5070
1112614912     2075     1075
1112615912     6860     3915
1112616912     1995     1035
1112617912      660      465
1112618912     7860     7215
1112619912    66235    62480
1112620912   423185   350525
1112621912    30995    28255
1112622912   349130   303640
1112623912     2775     1315
1112624912     6390     3385
1112625912     1340     1035
1112626912     1185      995
1112627912    22510     4595
1112628912     8860     7305
1112630912   250920   237925
1112631912     5705     3995
1112632912      570      405
1112633912    18620    17475
1112634912   135255    82485
1112635912     3560     1375
1112636912     8555     6865
1112640912    10785     9625
1112641912   297290   279940
1112642912    10060     6920
1112643912     3440     1605
1112644912    89370    42895
1112645912      785      460
1112646912     5670     5285
1112647912     1305      305
1112648912       10        0
1112649912     4470     3490
1112650912   291605   240965
1112651912   251455   224855
1112652912    33860    10590
1112653912     6290     5520
1112654912    28300    22195
1112655912   144310   119425
1112656912    90925    76045
1112657912    28070    23300
1112660912      130      130
1112661912    77475    64355
1112662912   109585    92970
1112663912    46435    37640
1112664912    18655    14270
1112665912     6265     4310
1112666912     7700     5415
1112667912    25360    21875
1112670912   291615   240965
1112671912   159525   118705
1112672912    46840    13865
1112681912    49560    46600
1112682912   111905    69950
1112683912   120020   115160
1112684912     4195     4075
1112685912     1725     1720
1112686912     4210     3460
1112687912    35175    12155
1112688912   256440   228810
1112689912    29740     9395
1112690912     4340     4110
1112691912     4895      910
1112692912       35       20
1112693912       75       40
1112694912     5195      885
1112695912   249540   228695
1112696912     3265     2055
1112697912    22635     3230
1112698912     1630     1015
1112699912        5        5
1113000912Kodagu                      
1113100912   488455   410514   246869   206659
1113111912   220248   192275   143463   121555
1113112912    77042    75188    49806    48466
1113113912    43854    42961    31089    30328
1113114912    33188    32227    18717    18138
1113115912     1260     1074      905      760
1113116912   141946   116013    92752    72329
1113117912    85613    82841    47857    46174
1113118912      905      853      538      507
1113119912     7445     4799     6171     3723
1113120912     4693     2919     3973     2534
1113121912    14608     7360    13376     6677
1113122912     4536     2499     4393     2440
1113123912    24146    14742    16444    10274
1113124912     9888     9560     1475     1306
1113125912   258319   208679   101931    83798
1113126912   230136   201835   144938   122861
1113139912   268207   218239   103406    85104
1113140912   285280   229585   158656   128124
1113141912    25500    20760    13020    10680
1113142912    45779    37570    23899    19900
1113143912    35598    28647    18230    14580
1113144912    33579    26692    16677    13312
1113145912    30174    23840    16043    12620
1113146912    25161    19786    14671    11546
1113147912    72608    58118    45259    36258
1113148912    15221    12772    10007     8518
1113149912     1660     1400      850      710
1113151912   201927   155901   113757    88214
1113152912   118951    86315    67272    49048
1113153912    68344    47746    38895    27286
1113154912    15882     9806     9692     6036
1113155912    14912     9206     9322     5786
1113156912    14207     8856     8767     5516
1113160912    49690    42140    25770    21810
1113161912    53393    44589    26863    22489
1113162912    53870    45047    27320    23077
1113163912    44588    36877    22000    18050
1113164912    46787    38622    21187    17442
1113165912    46328    38834    21373    17590
1113166912    37860    31565    19280    15855
1113167912    38517    31988    20388    16728
1113168912    25460    21350    14480    12140
1113169912    23690    20230    12660    10630
1113170912    18421    15950     9491     8220
1113171912    14360    12360     7750     6540
1113172912    12581    10762     6767     5798
1113173912     8340     7390     4040     3600
1113174912     6080     5430     3230     2950
1113175912     3420     2990     1650     1460
1113176912     2186     1902     1153     1033
1113177912      825      735      499      419
1113178912      195      174       31       31
1113179912      134      109       47       47
1113180912     1730     1470      890      750
1113181912      540      280      250      130
1113182912    27910    21440    14160    11010
1113183912    30764    24213    15860    12440
1113184912    28639    22072    14157    10972
1113185912    25184    19310    13573    10410
1113186912    21161    16186    12461     9546
1113187912    57268    44018    36189    27898
1113188912    10261     8222     7007     5728
1113189912      200      160      100       80
1113190912    32010    26710    16320    13670
1113192912      140      130       30       30
1113193912     9920     7310     4580     3400
1113194912    12425     8880     5605     4180
1113195912    10943     7670     5603     3920
1113196912     9836     6786     5756     3976
1113197912    22700    15300    15381    10390
1113198912     2310     1610     1900     1350
1113199912       70       60       40       40
1113200912    59009    51477    29723    25931
1113250912    40312    38899    20552    19889
1113300912   217631   178021    90373    71183
1113301912   101803    77383    48409    36098
1113302912    39421    32576    21370    17278
1113303912    66160    46114    31000    21492
1113304912   150228   130765    58731    49120
1113305912    58122    48639    27171    22089
1113306912    20315    17932    11316     9723
1113307912     1202     1112      631      571
1113308912       10       10        0        0
1113309912       20       10       10        0
1113310912       10       10        0        0
1113311912        0        0        0        0
1113315912     5529     4980     2799     2520
1113316912     6229     5670     3059     2770
1113332912    66573    49300    34178    24823
1113340912   245957   204825   135040   112298
1113341912    53390    44587    27140    22917
1113342912    40967    33907    21670    17820
1113343912    27577    22792    17487    14302
1113344912    11900     9460     9160     7220
1113345912     3910     3240     3380     2820
1113346912     1460     1170     1080      920
1113347912      670      520      510      400
1113348912      340      270      280      220
1113349912      370      280      290      230
1113350912      260      190      230      190
1113351912      240      160      200      130
1113352912       50       40       50       40
1113353912       80       70       80       70
1113354912       50       30       30       30
1113355912       40       40       20       20
1113359912     1570     1340      800      670
1113360912    23340    20170     3200     2850
1113361912       20       20       10       10
1113362912       10        0        0        0
1113363912      160      140       20       20
1113364912      390      350       80       70
1113365912      530      380       40       10
1113366912     1120      950       70       70
1113367912     1380     1130      170      170
1113368912     1860     1680      180      340
1113369912     2900     2530      290      280
1113370912     2690     2270      330      260
1113371912     3630     3120      490      440
1113372912     2860     2490      380      320
1113373912     2330     2100      350      330
1113374912     1650     2040      320      270
1113375912     1790     1590      460      420
1113379912       20       20       10       10
1113380912     1734     1574      320      290
1113381912        0        0        0        0
1113382912       20       10        0        0
1113383912      210      210       20       20
1113384912      354      344        0        0
1113385912      310      300       40       40
1113386912      300      260       20       20
1113387912      180      140       40       30
1113388912      120      100       50      110
1113389912       90       70       60       40
1113390912       60       50       20       20
1113391912       10       10        0        0
1113392912       10       10        0        0
1113393912       60       60       60       60
1113394912        0        0        0        0
1113395912       10       10       10       10
1113399912        0        0        0        0
1113415912     4471     3099     2157     1623
1113600912   410860   407980
1113601912   107372    90596
1113602912   109119    92010
1113607912    16555    14520
1113608912   101210    86015
1113609912     1250      895
1113610912      840      535
1113611912      955      710
1113612912      825      590
1113613912     3465     2100
1113614912     1545      880
1113615912     1945      830
1113616912      715      455
1113617912      420      270
1113618912     1395     1295
1113619912    30395    28895
1113620912   161515   137990
1113621912    22990    22215
1113622912   125130   106650
1113623912     1110      910
1113624912     2380     1485
1113625912      285      185
1113626912       75       50
1113627912     3530     1305
1113628912     6015     5190
1113630912    89405    85020
1113631912     1890     1555
1113632912      150       90
1113633912     1600     1425
1113634912    64230    46750
1113635912      885      465
1113636912     3355     2685
1113640912     8845     8315
1113641912    61860    58265
